Id,MSSubClass,LotFrontage,LotArea,Neighborhood,Condition1,Condition2,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,Foundation,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,PoolArea,SaleType,SaleCondition,SalePrice,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,Heating_GasA,Heating_GasW,Heating_Grav,Heating_Wall,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,GarageFinish_RFn,GarageFinish_Unf,GarageQual_Fa,GarageQual_Gd,GarageQual_Po,GarageQual_TA,GarageCond_Fa,GarageCond_Gd,GarageCond_Po,GarageCond_TA,PavedDrive_P,PavedDrive_Y
494,20,70.0,7931,139804.965,172579.09455587392,169601.1319966583,164390.43207855974,5,6,1960,1960,166931.7105263158,169270.6432748538,162543.05555555556,139536.2611464968,0.0,144048.07372400755,144354.0,374.0,158897.4358974359,363.0,1269.0,1269,0,1269,0.0,1,1,3,1,6,171603.08880994673,1,131189.86280487804,1964.0,1.0,308.0,0,0,0,0,0,165659.6867356538,167401.3746283449,155000.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
495,30,50.0,5784,117921.19047619047,117730.76923076923,169601.1319966583,164390.43207855974,5,8,1938,1996,166931.7105263158,169270.6432748538,145707.9375,146256.2780748663,0.0,123700.30172413793,156463.9871794872,0.0,170898.55865921787,190.0,190.0,886,0,886,0.0,1,0,2,1,4,171603.08880994673,0,181878.3426395939,1938.0,1.0,273.0,144,20,80,0,0,165659.6867356538,167401.3746283449,91300.0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
498,50,60.0,9120,123938.77551020408,172579.09455587392,169601.1319966583,134325.20588235295,7,6,1925,1950,166931.7105263158,169270.6432748538,138480.72435897434,139536.2611464968,0.0,205998.1303538175,142770.68468468467,329.0,170898.55865921787,697.0,1026.0,1133,687,1820,1.0,2,0,4,1,8,171603.08880994673,0,131189.86280487804,1925.0,1.0,240.0,0,100,0,0,0,165659.6867356538,167401.3746283449,184000.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
499,20,65.0,7800,136169.4492753623,172579.09455587392,169601.1319966583,164390.43207855974,5,7,1967,2004,181451.1616161616,169270.6432748538,156462.59595959596,159147.75690607735,89.0,205998.1303538175,153928.9402173913,450.0,170898.55865921787,414.0,864.0,899,0,899,0.0,1,0,3,1,5,171603.08880994673,0,181878.3426395939,1967.0,1.0,288.0,64,0,0,0,0,165659.6867356538,167401.3746283449,130000.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
501,160,21.0,1890,110611.11111111111,172579.09455587392,169601.1319966583,197411.99431818182,6,5,1973,1973,166931.7105263158,169270.6432748538,156462.59595959596,159147.75690607735,285.0,144048.07372400755,144354.0,356.0,170898.55865921787,316.0,672.0,672,546,1218,0.0,1,1,3,1,7,171603.08880994673,0,131189.86280487804,1973.0,1.0,264.0,144,28,0,0,0,165659.6867356538,167401.3746283449,113000.0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
502,60,75.0,9803,218798.45833333334,172579.09455587392,169601.1319966583,197411.99431818182,7,5,2005,2005,166931.7105263158,169270.6432748538,199781.40454545454,200100.54292343388,0.0,205998.1303538175,213245.82300884955,400.0,170898.55865921787,466.0,866.0,866,902,1768,0.0,2,1,3,1,7,171603.08880994673,0,181878.3426395939,2005.0,2.0,603.0,0,108,0,0,0,165659.6867356538,167401.3746283449,226700.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
503,20,70.0,9170,123962.94117647059,141297.95588235295,169601.1319966583,164390.43207855974,5,7,1965,1965,181451.1616161616,169270.6432748538,145707.9375,146256.2780748663,0.0,144048.07372400755,153928.9402173913,698.0,185583.33333333334,420.0,1214.0,1214,0,1214,1.0,1,0,2,1,6,171603.08880994673,0,131189.86280487804,1965.0,2.0,461.0,0,0,184,0,0,165659.6867356538,167401.3746283449,140000.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1
504,20,100.0,15602,205363.41463414635,172579.09455587392,169601.1319966583,164390.43207855974,7,8,1959,1997,166931.7105263158,169270.6432748538,162543.05555555556,139536.2611464968,0.0,144048.07372400755,153928.9402173913,1247.0,170898.55865921787,254.0,1501.0,1801,0,1801,1.0,2,0,1,1,6,171603.08880994673,2,181878.3426395939,1959.0,2.0,484.0,0,54,0,161,0,165659.6867356538,167401.3746283449,289000.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
505,160,24.0,2308,142694.44444444444,172579.09455587392,169601.1319966583,197411.99431818182,6,5,1974,1974,166931.7105263158,169270.6432748538,163154.75294117647,126714.28571428571,0.0,144048.07372400755,153928.9402173913,257.0,147598.17073170733,103.0,855.0,855,467,1322,0.0,2,1,3,1,6,171603.08880994673,1,181878.3426395939,1974.0,2.0,440.0,260,0,0,0,0,165659.6867356538,167401.3746283449,147000.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
506,90,60.0,7596,117921.19047619047,117730.76923076923,169601.1319966583,197411.99431818182,5,5,1952,1952,181451.1616161616,169270.6432748538,138480.72435897434,139536.2611464968,360.0,144048.07372400755,156463.9871794872,0.0,170898.55865921787,960.0,960.0,960,1000,1960,0.0,2,0,4,2,10,171603.08880994673,0,131189.86280487804,1952.0,2.0,400.0,0,0,0,0,0,135351.38888888888,167401.3746283449,124500.0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
507,60,80.0,9554,180056.51923076922,172579.09455587392,169601.1319966583,197411.99431818182,8,5,1993,1994,166931.7105263158,169270.6432748538,199781.40454545454,200100.54292343388,125.0,205998.1303538175,213245.82300884955,380.0,170898.55865921787,397.0,777.0,1065,846,1911,0.0,2,1,3,1,8,171603.08880994673,1,181878.3426395939,1993.0,2.0,471.0,182,81,0,0,0,165659.6867356538,167401.3746283449,215000.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
508,20,75.0,7862,218798.45833333334,172579.09455587392,169601.1319966583,164390.43207855974,6,5,2009,2009,166931.7105263158,169270.6432748538,199781.40454545454,200100.54292343388,0.0,205998.1303538175,213245.82300884955,27.0,170898.55865921787,1191.0,1218.0,1218,0,1218,0.0,2,0,2,1,4,171603.08880994673,0,181878.3426395939,2009.0,2.0,676.0,0,102,0,0,0,232939.10714285713,230574.8620689655,208300.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
509,70,60.0,9600,117921.19047619047,172579.09455587392,169601.1319966583,197411.99431818182,7,9,1928,2005,153060.0,169270.6432748538,145707.9375,146256.2780748663,0.0,123700.30172413793,142770.68468468467,141.0,170898.55865921787,548.0,689.0,689,689,1378,0.0,2,0,3,1,7,171603.08880994673,1,131189.86280487804,1928.0,2.0,360.0,0,0,116,0,0,165659.6867356538,167401.3746283449,161000.0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
510,20,80.0,9600,139804.965,172579.09455587392,169601.1319966583,164390.43207855974,5,6,1959,1959,166931.7105263158,169270.6432748538,145707.9375,146256.2780748663,132.0,144048.07372400755,153928.9402173913,991.0,170898.55865921787,50.0,1041.0,1041,0,1041,1.0,1,0,3,1,6,171603.08880994673,0,181878.3426395939,1959.0,1.0,270.0,224,88,0,0,0,165659.6867356538,167401.3746283449,124500.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1
511,20,75.0,14559,139804.965,172579.09455587392,169601.1319966583,164390.43207855974,5,7,1951,2000,181451.1616161616,169270.6432748538,138480.72435897434,139536.2611464968,70.0,144048.07372400755,144354.0,650.0,147598.17073170733,178.0,1008.0,1363,0,1363,1.0,1,0,2,1,6,138220.37037037036,2,107582.375,1951.0,1.0,288.0,324,42,0,168,0,165659.6867356538,167401.3746283449,164900.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
512,120,40.0,6792,270674.55319148937,172579.09455587392,169601.1319966583,164390.43207855974,7,5,2005,2006,166931.7105263158,169270.6432748538,199781.40454545454,200100.54292343388,94.0,205998.1303538175,156463.9871794872,0.0,170898.55865921787,1368.0,1368.0,1368,0,1368,0.0,2,0,2,1,6,171603.08880994673,1,181878.3426395939,2005.0,2.0,474.0,132,35,0,0,0,232939.10714285713,230574.8620689655,202665.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
513,20,70.0,9100,139804.965,141297.95588235295,169601.1319966583,164390.43207855974,5,5,1958,1958,166931.7105263158,169270.6432748538,199781.40454545454,200100.54292343388,0.0,144048.07372400755,144354.0,521.0,158897.4358974359,169.0,864.0,864,0,864,1.0,1,0,3,1,5,171603.08880994673,0,131189.86280487804,1964.0,2.0,624.0,0,0,0,0,0,165659.6867356538,167401.3746283449,129900.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
514,20,71.0,9187,154414.45454545456,172579.09455587392,169601.1319966583,164390.43207855974,6,5,1983,1983,166931.7105263158,169270.6432748538,199781.40454545454,200100.54292343388,0.0,205998.1303538175,153928.9402173913,336.0,170898.55865921787,748.0,1084.0,1080,0,1080,0.0,1,1,3,1,5,171603.08880994673,0,181878.3426395939,1983.0,2.0,484.0,120,0,158,0,0,165659.6867356538,167401.3746283449,134000.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
515,45,55.0,10594,205363.41463414635,172579.09455587392,169601.1319966583,110150.0,5,5,1926,1950,166931.7105263158,169270.6432748538,138480.72435897434,139536.2611464968,0.0,123700.30172413793,156463.9871794872,0.0,170898.55865921787,768.0,768.0,789,0,789,0.0,1,0,2,1,5,171603.08880994673,0,131189.86280487804,1926.0,1.0,200.0,0,0,112,0,0,165659.6867356538,167401.3746283449,96500.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
517,80,69.30579531442663,10448,181658.0158730159,172579.09455587392,169601.1319966583,160470.1754385965,6,6,1972,1972,166931.7105263158,169270.6432748538,156462.59595959596,159147.75690607735,333.0,144048.07372400755,156463.9871794872,0.0,170898.55865921787,689.0,689.0,1378,741,2119,0.0,2,1,3,1,7,171603.08880994673,1,181878.3426395939,1972.0,2.0,583.0,0,104,0,0,0,135351.38888888888,139055.156626506,158000.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1
519,60,69.30579531442663,9531,193562.33333333334,172579.09455587392,169601.1319966583,197411.99431818182,6,5,1998,1998,166931.7105263158,169270.6432748538,199781.40454545454,200100.54292343388,0.0,205998.1303538175,213245.82300884955,706.0,170898.55865921787,88.0,794.0,882,914,1796,1.0,2,1,3,1,7,171603.08880994673,0,181878.3426395939,1998.0,2.0,546.0,0,36,0,0,0,165659.6867356538,167401.3746283449,211000.0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1
520,70,53.0,10918,205363.41463414635,172579.09455587392,169601.1319966583,197411.99431818182,7,9,1926,2004,153060.0,169270.6432748538,145707.9375,146256.2780748663,0.0,123700.30172413793,156463.9871794872,0.0,170898.55865921787,1276.0,1276.0,1276,804,2080,0.0,1,1,3,1,9,171603.08880994673,2,131189.86280487804,1926.0,1.0,282.0,0,0,0,145,0,165659.6867356538,167401.3746283449,234000.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
521,190,60.0,10800,117921.19047619047,172579.09455587392,169601.1319966583,197411.99431818182,4,7,1900,2000,166931.7105263158,169270.6432748538,145707.9375,146256.2780748663,0.0,123700.30172413793,156463.9871794872,0.0,170898.55865921787,0.0,0.0,694,600,1294,0.0,2,0,3,2,7,171603.08880994673,0,181878.3426395939,1978.1134057971014,0.0,0.0,220,114,210,0,0,165659.6867356538,167401.3746283449,106250.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
522,20,90.0,11988,139804.965,141297.95588235295,169601.1319966583,164390.43207855974,6,6,1957,1957,166931.7105263158,169270.6432748538,199781.40454545454,200100.54292343388,0.0,144048.07372400755,142770.68468468467,777.0,170898.55865921787,467.0,1244.0,1244,0,1244,0.0,1,1,3,1,6,171603.08880994673,2,181878.3426395939,1957.0,1.0,336.0,0,40,0,0,0,165659.6867356538,167401.3746283449,150000.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
523,50,50.0,5000,123938.77551020408,141297.95588235295,169601.1319966583,134325.20588235295,6,7,1947,1950,166931.7105263158,169270.6432748538,216434.43243243243,217779.83333333334,0.0,144048.07372400755,153928.9402173913,399.0,170898.55865921787,605.0,1004.0,1004,660,1664,0.0,2,0,3,1,7,171603.08880994673,2,131189.86280487804,1950.0,2.0,420.0,0,24,36,0,0,165659.6867356538,167401.3746283449,159000.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
525,60,95.0,11787,278042.7272727273,172579.09455587392,169601.1319966583,197411.99431818182,7,5,1996,1997,166931.7105263158,169270.6432748538,199781.40454545454,200100.54292343388,594.0,205998.1303538175,213245.82300884955,719.0,170898.55865921787,660.0,1379.0,1383,1015,2398,1.0,2,1,3,1,8,171603.08880994673,1,181878.3426395939,1996.0,3.0,834.0,239,60,0,0,0,165659.6867356538,167401.3746283449,315750.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
526,20,62.0,7500,218798.45833333334,172579.09455587392,169601.1319966583,164390.43207855974,7,5,2005,2005,166931.7105263158,169270.6432748538,199781.40454545454,200100.54292343388,0.0,205998.1303538175,156463.9871794872,0.0,170898.55865921787,1257.0,1257.0,1266,0,1266,0.0,2,0,3,1,6,171603.08880994673,1,181878.3426395939,2005.0,2.0,453.0,38,144,0,0,0,165659.6867356538,167401.3746283449,176000.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
527,20,70.0,13300,139804.965,172579.09455587392,169601.1319966583,164390.43207855974,5,7,1956,2000,181451.1616161616,169270.6432748538,138480.72435897434,139536.2611464968,0.0,144048.07372400755,142770.68468468467,377.0,170898.55865921787,551.0,928.0,928,0,928,0.0,1,0,2,1,4,171603.08880994673,0,181878.3426395939,1956.0,1.0,252.0,261,0,156,0,0,165659.6867356538,167401.3746283449,132000.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
531,80,85.0,10200,233045.1,172579.09455587392,169601.1319966583,160470.1754385965,6,5,1988,1989,166931.7105263158,169270.6432748538,156462.59595959596,159147.75690607735,219.0,144048.07372400755,213245.82300884955,783.0,170898.55865921787,678.0,1461.0,1509,0,1509,1.0,2,0,3,1,5,171603.08880994673,1,181878.3426395939,1988.0,2.0,600.0,224,0,0,0,0,165659.6867356538,139055.156626506,175000.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
532,70,60.0,6155,123938.77551020408,185500.0,111900.0,197411.99431818182,6,8,1920,1999,166931.7105263158,169270.6432748538,138480.72435897434,139536.2611464968,0.0,123700.30172413793,156463.9871794872,0.0,170898.55865921787,611.0,611.0,751,611,1362,0.0,2,0,3,1,6,171603.08880994673,0,131189.86280487804,1920.0,2.0,502.0,0,0,84,0,0,165659.6867356538,167401.3746283449,128000.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
533,20,60.0,7200,139804.965,172579.09455587392,169601.1319966583,164390.43207855974,5,7,1955,2007,166931.7105263158,169270.6432748538,199781.40454545454,200100.54292343388,0.0,105106.42105263157,156463.9871794872,0.0,170898.55865921787,0.0,0.0,827,0,827,0.0,1,0,2,1,5,123055.55555555556,1,131189.86280487804,1967.0,1.0,392.0,0,0,0,0,0,165659.6867356538,167401.3746283449,107500.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
535,60,74.0,9056,191165.9295774648,172579.09455587392,169601.1319966583,197411.99431818182,8,5,2004,2004,166931.7105263158,169270.6432748538,199781.40454545454,200100.54292343388,0.0,205998.1303538175,156463.9871794872,0.0,170898.55865921787,707.0,707.0,707,707,1414,0.0,2,1,3,1,6,171603.08880994673,1,181878.3426395939,2004.0,2.0,403.0,100,35,0,0,0,165659.6867356538,167401.3746283449,178000.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
536,190,70.0,7000,123962.94117647059,172579.09455587392,169601.1319966583,197411.99431818182,5,7,1910,1991,166931.7105263158,169270.6432748538,145707.9375,146256.2780748663,0.0,144048.07372400755,213245.82300884955,969.0,170898.55865921787,148.0,1117.0,820,527,1347,1.0,1,0,3,1,5,171603.08880994673,0,181878.3426395939,1978.1134057971014,0.0,0.0,85,0,148,0,0,165659.6867356538,167401.3746283449,107500.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
537,60,57.0,8924,193562.33333333334,172579.09455587392,169601.1319966583,197411.99431818182,7,5,1998,1999,166931.7105263158,169270.6432748538,199781.40454545454,200100.54292343388,0.0,205998.1303538175,156463.9871794872,0.0,170898.55865921787,880.0,880.0,880,844,1724,0.0,2,1,3,1,8,171603.08880994673,0,181878.3426395939,1998.0,2.0,527.0,120,155,0,0,0,165659.6867356538,167401.3746283449,188000.0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
538,20,69.30579531442663,12735,139804.965,172579.09455587392,169601.1319966583,164390.43207855974,4,5,1972,1972,181451.1616161616,169270.6432748538,145707.9375,146256.2780748663,0.0,144048.07372400755,144354.0,600.0,170898.55865921787,264.0,864.0,864,0,864,0.0,1,0,3,1,5,171603.08880994673,0,131189.86280487804,1980.0,2.0,576.0,216,0,0,0,0,135351.38888888888,167401.3746283449,111250.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
539,20,69.30579531442663,11553,136169.4492753623,172579.09455587392,169601.1319966583,164390.43207855974,5,5,1968,1968,181451.1616161616,169270.6432748538,163154.75294117647,156865.5,188.0,144048.07372400755,144354.0,673.0,170898.55865921787,378.0,1051.0,1159,0,1159,0.0,1,1,3,1,7,171603.08880994673,1,181878.3426395939,1968.0,1.0,336.0,466,0,0,0,0,165659.6867356538,167401.3746283449,158000.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
540,20,69.30579531442663,11423,193562.33333333334,172579.09455587392,169601.1319966583,164390.43207855974,8,5,2001,2002,166931.7105263158,169270.6432748538,199781.40454545454,200100.54292343388,479.0,205998.1303538175,213245.82300884955,1358.0,170898.55865921787,223.0,1581.0,1601,0,1601,1.0,2,0,3,1,6,171603.08880994673,1,181878.3426395939,2001.0,2.0,670.0,180,0,0,0,0,165659.6867356538,167401.3746283449,272000.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
541,20,85.0,14601,233045.1,172579.09455587392,169601.1319966583,164390.43207855974,9,5,2006,2006,181451.1616161616,169270.6432748538,199781.40454545454,200100.54292343388,584.0,205998.1303538175,213245.82300884955,1260.0,170898.55865921787,578.0,1838.0,1838,0,1838,1.0,2,0,2,1,8,171603.08880994673,1,181878.3426395939,2006.0,3.0,765.0,270,68,0,0,0,165659.6867356538,167401.3746283449,315000.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
